UserID,UserName,Password
1464,buckleykendra,$6Z++3Ayn1
1465,elizabethdaniels,5hb6jAZv!+
1466,kellykelly,*3TKSjf#Zd
1467,freemanshelly,@c(F0T6k0J
1468,burgesssara,$Uads1WyC!
1469,hooperjerry,*uHjjImH0@
1470,todd11,P+*S2HGy)C
1471,hsanchez,P2YdgpUt!K
1472,gevans,*L%6mVq#QD
1473,alice72,c24$Rf^GH@
1474,oboyd,r%9G^YcvtR
1475,bcrawford,%kZgf$pN+8
1476,mary30,&lyA^UnTW4
1477,rogerclarke,&mGBVjfN14
1478,deborah93,w#S()2Td3T
1479,estradakevin,aQ&#9JvjWQ
1480,mark67,ps8Iw3Woe_
1481,jared68,Hl$e03QM)9
1482,edwardsjeremy,%_Tpmf!f3o
1483,nmorris,9#R#P^gf%n
1484,hlarson,4x7o@JaD+r
1485,michaelrobinson,39+JdjXA&_
1486,gneal,+6R7P086jF
1487,mnguyen,DK6sJ%yO0+
1488,davery,fD*31N0u78
1489,deandustin,Z*2JfcfB+E
1490,kingkevin,&#Lk@Nrc(4
1491,stephaniehines,np++c5Stl!
1492,jmills,k#2VUvgc5#
1493,jessicahays,uS2WxPLLo@
1494,billy34,(6Qf3oxw18
1495,serranodavid,+(jXj_7x42
1496,sabrinamiller,Ni_GU5MhAK
1497,michaelmcgee,S#2B7PGn_x
1498,sierra93,jZHB1Kvg@i
1499,kingerin,t4nWYzD0)c
1500,brandiwarner,GG6ogOlr#(
1501,kathleen60,04LeUkg$)n
1502,kmorgan,#4OP+)ff*a
1503,patricia77,x045Ppm5%3
1504,alvarezandrew,l_7U@PT2Wb
1505,austin94,*tXdMW1i0Y
1506,ebyrd,23uSVIGe(A
1507,jaclynritter,qh4FS!maR)
1508,kimberly62,!&41Wzoah&
1509,rgamble,FaI$S9Oy4r
1510,dchang,6OX*JJJq!C
1511,seth47,K%My1yiyjA
1512,ffischer,_pJAxfir^5
1513,hlevine,tj)7D4jiUV
1514,jason03,$9GoW69v)#
1515,qwatson,X)*KA3lImK
1516,alex71,!GS3LI)aFM
1517,john81,l_33CG+osf
1518,taylormargaret,zijO3njB+9
1519,bennettanna,t45ITf4F&M
1520,thomas88,yW!1Af!q2b
1521,mcortez,g6RI%6hV@p
1522,brian83,XqR2Z1Aw$C
1523,jesuspalmer,7T*3w9IcFu
1524,ericking,gX*E7WxwK2
1525,michael07,%9FIn$q_6x
1526,curtisadams,pUsORyks_3
1527,kellyadam,Niv9Rr3Q@U
1528,graychristopher,+mAJ5Bj@%+
1529,tasha62,C%7Ui*MfEd
1530,melissaallen,))9tIi#(^4
1531,ndowns,1d(^m7PdQJ
1532,destiny91,Brd8+VQfL_
1533,billy55,#MXDK2Ac5h
1534,audrey66,7!O!VugF_O
1535,katrina38,(8Wnno0wg5
1536,hmartinez,Wx@66aWxNW
1537,nmartin,v6%9^H#nh)
1538,daniel84,nw@Pd8WcA6
1539,brownvictoria,0x7X!bw%#)
1540,daniel18,YR4wUtn^&S
1541,david25,(5Q02VJEgd
1542,harrisanthony,RB+&8PXa#b
1543,anita69,(y48aJe7!Y
1544,mwillis,a&D66F+mnm
1545,xramirez,JvBL0TLc1$
1546,paul84,)1C4Nyz#Dt
1547,whitesean,1Q&z3JVjan
1548,crystalrodriguez,)n88GThB%+
1549,isaacpalmer,!F2MDoiO_P
1550,mcneilpatricia,(uXtjkvQ46
1551,pattersoncassandra,3PMWCsQe(M
1552,charlesdavis,H9EW9iTa^_
1553,donald29,M!FE6Zrfy6
1554,bjohnson,Bii4FSog_S
1555,ftaylor,(%NgUN%l#2
1556,danielross,8m_(R_Fm_$
1557,charleslee,Np6PAlp^6(
1558,xadams,&QD3E7mtx1
1559,derek79,$0kXaBc#eQ
1560,stephaniefloyd,1v2SJAp6_o
1561,ewilliams,c@#PUiqv(5
1562,mark74,YViIArTj+0
1563,changmatthew,n%5Pyb^2(D
1564,rmiranda,bGQ$+9Xj+6
1565,jamesperez,g53aEenwT$
1566,heatherjohnson,W%s5P@2hpM
1567,michelleroberts,*#lBVuVd46
1568,karawilson,wkf5DqT0D^
1569,sierra55,#uX@ZLp44k
1570,elizabeth17,$6MZhROw5o
1571,nicholscharles,ZE39Qyy4$Q
1572,donnarobinson,b44Mprgi_n
1573,taylorpaul,HUp3a5Ao3(
1574,debbie30,@FcKS!Xa07
1575,natashafrye,p+5TbotZfZ
1576,courtney82,!&ba1bKaBt
1577,johnsonpatricia,5Bh4SAi$X$
1578,youngnathan,I%&A1LHuHu
1579,maysteve,)8Jj1zX(^g
1580,peterdelgado,*DM!Kbdn3R
1581,susan35,z$Q+0Ds@3V
1582,williamwilliams,X%qX0XHbd#
1583,sherri20,!dC#IRUj2i
1584,evansmichael,#TuC*@cp8d
1585,rodriguezvictor,@+2DZFGjCv
1586,tammy24,MbU5mBG^j@
1587,patrick09,q$65PUjo)s
1588,kayleegarcia,@!j15MVgt*
1589,ipetty,p3SHzZJr^d
1590,annastewart,)Wd_+uJ#z6
1591,parkerglenda,5E4NNVVe!%
1592,robyn83,f43My(Cmz$
1593,aherrera,!0VIx+kWyn
1594,michelle19,JR1Z3NmL*f
1595,brownmatthew,m#bq4R2dCp
1596,jameshorne,_TMPdXNZz0
1597,ethomas,+guvg#Cqz6
1598,charlotterichardson,Sj!oUV!x^8
1599,mikaylastuart,xtIQ@oR3!0
1600,rodriguezmark,Ez5TB$bs$L
1601,newmanrichard,U2#7Jtcn(Z
1602,william83,9RPPM0fZ^d
1603,robertrodriguez,D)EdK2M+Yn
1604,eschmidt,X!3Mbsw60%
1605,markbell,)gI1r!1z7)
1606,mary96,!83OxMvPb@
1607,aaronharper,SFB4k0y(1(
1608,robertfisher,*v)8VMEfpm
1609,thompsonjerome,HeZH3Wk(R$
1610,oflores,r+pHvBHt)6
1611,bradleytonya,$6pCOxuUt@
1612,meganpeters,d@6I5Iae(u
1613,aoneill,JN4JwolY4(
1614,dschmidt,!^0VlOt(V6
1615,crawfordann,@%m3Cp!##m
1616,catherine08,(w9hagDlDn
1617,juliemoreno,^gt6KIi5gV
1618,kirbytraci,S79H5Zg40#
1619,wjohnson,(_1bTIoeU0
1620,edward15,%NqoBJ1c7s
1621,annette57,ou7khgAl%C
1622,briggsmichael,N5yOag_F^4
1623,diane36,49WuvHvK#I
1624,jonessarah,G6Y65YfD@y
1625,ymatthews,#1k6YBq12C
1626,ohenson,T2BaQjAr_d
1627,linda37,CehD0Qsc)a
1628,michaelthompson,y(b89oWvbF
1629,katherine53,7VYsGnvo+8
1630,wendy36,)A1@)AHo#1
1631,millerkevin,1wUH&cfY$B
1632,jamesbaldwin,)vA!FvYkJ8
1633,kellyallen,zSO0Q(lzo&
1634,dawnramirez,d#5QHZAmNP
1635,teresa24,)J0PDWal+D
1636,jennifer13,oR3AQXhg&j
1637,howardbarbara,HR47TpMou(
1638,katherine56,JTN#2E^es&
1639,martinezanthony,%wLOukHD_6
1640,zdavis,_pOJ3N&Y5e
1641,payneadam,!C8JqfMZ%+
1642,summer37,&35(sCuH@e
1643,michael16,%#0TRuHui0
1644,jasonsmith,Ug9WsCLb&7
1645,thompsonjohn,IlVJTJND+5
1646,barberdarius,&w0dCTBu3f
1647,amygoodman,a@q5ZvaJmm
1648,carrie57,^^$V2VecAC
1649,mark35,#lXtM9MF%7
1650,umercado,Dp_^F2Dx*4
1651,ann75,v_8ZY1hNs^
1652,tammie98,#9QIvIQiOR
1653,yvance,(Ds66^Er)C
1654,pricejacob,C)6!P1krYV
1655,walkerjoshua,+N*E3HQp49
1656,zbryan,(%7!l&8tKE
1657,tabithajackson,!6q53IhCnl
1658,karajames,K5(5UEvwmT
1659,mullinsmonique,I^5tPlKeq&
1660,kimberlyadams,@3L1)1h7^e
1661,andersonjustin,%ZZ4Qmi(jc
1662,nunezlisa,8F_VrL3b$p
1663,saraholsen,^1YdDxyo)V
1664,heidi15,+3nRPuc76f
1665,johnsonvalerie,2s0Nh+QqS&
1666,ymason,n^7#6WMmEZ
1667,fred52,k(l1vSPkcy
1668,jenna31,n4Zfjsq@^g
1669,chelseahudson,C0I7@2Jo#B
1670,matthewhall,#dU8DqQbXd
1671,patriciaprice,1VRK4w3f*1
1672,flynnalexandra,e_w42MahL0
1673,wilcoxedward,_h5!ciA#^+
1674,joshuajohnson,9N4Uqq$a&*
1675,mcmahonmatthew,L7EXKUtl_6
1676,juliepatel,awoX&9!u+5
1677,rachelburns,(p7^Qcub%!
1678,rileykimberly,)b0Sqmxg^D
1679,adrian36,HQ3W@Teh*6
1680,margaret43,q%h3OGbpCe
1681,daguilar,Q1&p5)oK_C
1682,mcphersonsandra,%0TjqKlOGL
1683,tanya39,Vb4Ogx8cz^
1684,jamie15,!xgIS+9f_3
1685,townsendanthony,7soGMN5L#C
1686,amygreer,(HxSYWjVZ7
1687,christopherjimenez,!35wnHaF(Z
1688,bradley84,I)9sz4J16u
1689,torresjason,(*2p8OKe6H
1690,jennifer93,4_CFT4Bz&Y
1691,kcarter,DN3t^LLb!p
1692,nicholas49,+Jg3GJgmH5
1693,zsantiago,Y0pJ5pNp^Q
1694,cjohnson,k4xRCoSk+9
1695,andrecooper,w7QME1k(@1
1696,charlespope,O!Bs4gj#&8
1697,tyler73,@9T8Hum3fB
1698,obrienstephanie,%yO+_bdHG6
1699,dmarshall,C%8i4)MxMn
1700,travisharmon,Wsk5r$Q8h_
1701,lwebb,E*0wIjWV3$
1702,phernandez,m45XebDl5(
1703,linda38,&3JU$l!b%k
1704,stephanieolson,atyW49Zm^f
1705,vincentmcdonald,H+4DymSt0S
1706,keith14,_&*dI$f+U2
1707,donaldsonmatthew,gB6eKP0s%_
1708,tdennis,a&7KYtLjB(
1709,anna58,TVA3oVtv(C
1710,qvasquez,%TS6I#beBr
1711,richard86,)C1K+Eqkp_
1712,jmitchell,97&nWSr9#z
1713,wwoods,fXvVn)A!#8
1714,robertreyes,&2W%frMg#D
1715,glovercorey,FR*HR9Lzl%
1716,uwillis,g$8Ebc9Dst
1717,scott76,6$1RzrGzx+
1718,zfrazier,&7Uy9Mq$ja
1719,gweiss,)wEu@q7EN1
1720,cohenanthony,+$Ii8VEcJd
1721,sandra37,6ud&Ar2w+4
1722,robert95,Sz6FFd@$!*
1723,kevinjohnson,Y!9TcPgjZP
1724,mitchellandrade,$GqIZYDj6t
1725,jeremy57,p2hAFfu7_W
1726,annemccoy,)5gSYTiF5a
1727,jenniferhanson,hg36rKUh_n
1728,victoriawood,@b3sZBvQ0%
1729,nguyencheryl,#E9*Iyc4F7
1730,heatherhernandez,0NZF0Xdt*@
1731,jenniferrodriguez,0PNn9%k2@1
1732,kmaldonado,w(9Q+#F^vy
1733,wrightkiara,2CEculeY^5
1734,olivia72,^w_bNR3o4I
1735,williamsdwayne,!6Elz$Uz4*
1736,clairebaker,*_2Maq3aA&
1737,keith89,(4adLng#En
1738,douglasschroeder,sHZWx8kZ)3
1739,richmonddawn,+07weNt@$+
1740,robert55,K+s1Q#Xh8P
1741,yturner,gD3oq1a4U!
1742,denisewilson,4n0SJ9tKa!
1743,mgomez,%Zw(9Z(oDn
1744,elizabethhansen,p_c5PQW!Ue
1745,millerchristopher,+Nx1HDSvGt
1746,jacquelineknox,^x7*SO_fm3
1747,ubrooks,W)661AMJer
1748,sthomas,@zVLKZexc3
1749,heather64,2I_12Cd%Ws
1750,rturner,g7Vz#GrJ#(
1751,mendozachristopher,Js8V!9VbB%
1752,bmiranda,^JrL5Xip)R
1753,clarkjulia,L9fUw#Hj+u
1754,norrisnatasha,o$SU7MCp^6
1755,shahjoshua,GNk9xYIz&1
1756,jameswood,8(n2HuGjIv
1757,taylorharris,41wdI@Ju_^
1758,robert12,Y#0EH&Ma+x
1759,burkeamy,Q&1Ga0R7$r
1760,rogerscalvin,)26Extz#7M
1761,kimberlymurray,+CrHl4XyW6
1762,michaelbrown,mMA1Dkmed)
1763,jilltaylor,o*5R%xZt*7
1764,jamesbridges,9zVo8eRd@q
1765,benjamin38,m!b0xW(rAr
1766,jberry,Zz&ge3NskN
1767,richardsonpaul,i1TmAanH_t
1768,ywilliams,tY+VpnNz$1
1769,fischerdeborah,L#0Js2)M&o
1770,wesley66,i&K1T7Js23
1771,ohenry,Uo2VKK8kN_
1772,joshua87,o#4vJznvD)
1773,kroberts,Qp^5u2NHq$
1774,abaker,)Y7$WpXcaj
1775,ariana10,Qs5XCA3kN&
1776,robertsonangela,TyIaB6xJ+1
1777,alexandra38,wa@6E6VxBO
1778,robinjordan,#Y@#6Hc+$Z
1779,christianwilson,+232IJ+n0F
1780,beckerbryan,@b&5URXrB7
1781,tonyacarter,d!00WGumsZ
1782,amandapearson,n8!2YCWzJf
1783,padams,o^%2*JgAUw
1784,oaustin,X$Je7WozO%
1785,hartmanjeremy,OGQU2Outt(
1786,sferrell,lo4Z)Cn*1!
1787,monica98,kV&0UN#rm%
1788,njimenez,&JVu3W*lg$
1789,blackwelllori,ORYK#9RhjU
1790,gguerra,$S^2BqVaAJ
1791,thomasgross,TT7XQnMm@)
1792,cwilkerson,xqjAGuDU+3
1793,andrewilliams,(2DA&Uo8+o
1794,ewarren,f*4Vi0F&so
1795,smithkelly,BsNKQUle#7
1796,edavis,%o9QjyP9M8
1797,erikwagner,v!v9TcwsP*
1798,haley91,*AluE9Ck$6
1799,scott66,)J9vAtnw#+
1800,joshuajordan,T)Q9M8i#lD
1801,terrilove,6TZmaO5wF!
1802,halljonathan,7fD%VH#c%N
1803,matthew66,_l)2@xGhB2
1804,danielharper,@$3)OnfJV$
1805,jacobjohnson,_96#XRne$M
1806,louispowers,&8c_JJ9ar0
1807,mortonmelissa,c8sLSzel%M
1808,todd72,0EGVcf0m!h
1809,romerokevin,^8(ElVcxh5
1810,johnsthomas,Tu8_Fh#7)5
1811,acostachris,Q0SnF#Iy*7
1812,austinlopez,5^rX94Epw@
1813,burnsnancy,#0%ZydJW_h
1814,uthompson,&j4G*MfP^i
1815,melissa77,02b+x5Sg1j
1816,peter01,*aX5wMsi_g
1817,jasmine78,hup5Qjse2(
1818,craigbutler,f()M3^qXlI
1819,karen90,#_ii6Tj5Sb
1820,qlopez,Zf6pDsrQL$
1821,beverlyhowell,2Tx+9WPkL@
1822,kyleenglish,)44Dp8xx5j
1823,ejoseph,$4QJ*kW^_j
1824,sjohnson,7Xc(F3Wm*)
1825,nli,Sc1o$FV1U)
1826,stephensaunders,lX0_WQgZ!P
1827,cbishop,d%0StBj9YZ
1828,mark63,*9f@JQ%a6i
1829,matthew53,1LupFjIG)3
1830,hbradford,%4fyZxAw0e
1831,tferguson,KF0)u3EqF@
1832,anthony56,04C1UoWX!+
1833,kevinbrown,CkH8+6FLa)
1834,jeffboyd,ASDgrLTy&9
1835,greenamanda,&+8ky7DBqb
1836,andrew87,#xOg)KXiT6
1837,hahnstephanie,RpB71Skk(9
1838,lerickson,D5KvZy!!!m
1839,brandywashington,O!HZHVWd_2
1840,samanthasantana,F#@Jjba&#5
1841,heidimarshall,o#29AuWqAk
1842,andrea74,&a)2FQpuA1
1843,duncankirk,tG_u1Jpw&g
1844,diana41,X9NAqXKr)7
1845,david52,Nx%I6EgnZw
1846,cflores,(uD32vQz@2
1847,teresa16,m0+Ibj&X#y
1848,katherine33,is7RhcPp_1
1849,millermaria,wsRH1WwiR#
1850,gjohnson,_7DZWaGoyE
1851,jessicamorales,+#)sB3LyWq
1852,holtmorgan,$0@1PLDb^*
1853,osmith,*eCAUbF529
1854,samantha82,xEjXa8_y%8
1855,candace27,%aATQRAmq3
1856,hannahhenderson,j_39H7gy1j
1857,cspencer,#7ALTLqs+t
1858,mooreandrea,WMO+a6Brwu
1859,bonniecooper,2_Ul6Mpbtb
1860,rnelson,R0mUSfII*B
1861,hughesdaniel,!8iU^KDsb9
1862,jenniferrodriguez,!^mPFKLuy9
1863,qpeters,&^0DBX@uFq
1864,stephaniedavis,2KE(NvYf*t
1865,smithmichelle,p4+cbNIj$^
1866,carrie36,l05eWTmp+S
1867,brianerickson,#6%InqI4wc
1868,lstone,YyqMgXWz(1
1869,vbenson,4la*SWef+l
1870,christinemckenzie,(6XHTe8q^F
1871,mooredaniel,q&SF4TukB)
1872,randylee,_OMfOi7e4r
1873,ambermorales,H#Q6OfQdb4
1874,collinsfrank,&X3CTrWp8x
1875,lindsayking,0CU&b#e5)N
1876,james08,GN7JMv&b@y
1877,dannycasey,&$8jL5os_(
1878,sarahcook,b9Q7i&Uk*!
1879,anthonyrichards,Qz7&pYng0_
1880,kenneth04,&!(CLASZ2y
1881,pamelagallagher,^x44Sr2@$9
1882,krios,S(PNlO!r@5
1883,sarahpetersen,4(8Vgvl(hW
1884,paulasmith,_m4Auovk@&
1885,aaronmedina,#4CN^PiQ**
1886,tiffanywashington,!mmLFJUC84
1887,jobright,_wbX5G5MP3
1888,justin60,$THb%np(9R
1889,aprilphillips,v7_!YNsa_A
1890,elijahsmith,)IiQut0i6@
1891,robertrodriguez,(90BnbqK87
1892,sschaefer,$_c10TenWF
1893,mariasolis,(s26G8ju$*
1894,james82,&@MEwWh3G0
1895,molinacody,t_5E%pP$Ls
1896,careyjeffrey,B1kEHgIf%r
1897,jjuarez,+er3#Anj4B
1898,kristen68,r^6tkKe$^S
1899,rleonard,(&6f9V0rY1
1900,jacobbonilla,!#0DPXdQ2M
1901,daviskathryn,2@48Sk9brn
1902,xcervantes,5j9KsSFA)s
1903,mrussell,0pAR6e2N!h
1904,leachjason,gc@3Zivw5^
1905,bellbecky,B*8Wx0eixA
1906,mbaker,_m2mJ*Em3X
1907,jgonzalez,$&9NFNZhME
1908,ortegadevon,i@8xW4EU^l
1909,ashleywilson,w(q5DKKhlw
1910,iscott,*)2cJ2Bt!@
1911,jamesduarte,mS1_2ENzY!
1912,mjames,9cBQi7pK#%
1913,dawn28,!P1VCPr4#c
1914,jon04,!v8ePssO&O
1915,brownsheryl,+u$LM6%N_9
1916,uwilliams,%4hWIgKyPb
1917,maldonadojoshua,&dF8MmHzZp
1918,kbridges,DwP40Xdh*8
1919,ywolf,X%J51hBC^7
1920,xwilkinson,3FBGrXcK%y
1921,sydney66,k6@Xz!tn&V
1922,brianharrell,G6YChx2u#M
1923,kim30,7!DNkrtG_G
1924,yglass,CwrOh5Nw$i
1925,john82,)0jHZHkg2s
1926,matthew40,pRZW3&Ge@9
1927,jfreeman,RA*c8TnQ$v
1928,xgomez,1JJ2Mcdm+z
1929,anna26,32aZEFWs#x
1930,amygonzales,38hXNWMx&B
1931,hjohnson,_Yr8)Sb$r3
1932,twalker,!UEO#zoef6
1933,xreynolds,k0WyTZAL#5
1934,moorecarrie,0OE1vh4T_k
1935,uphillips,!R2gj$GzLF
1936,benjamin39,1IYNEzSG+6
1937,rachel38,^7uSb3HAUt
1938,erin41,(X#1H)i+Lx
1939,paynescott,$fUQaGea8A
1940,savagepatricia,M)l47bXs14
1941,sullivanjohn,JISzIo1k!3
1942,yvalentine,!t3X6SI+&9
1943,smithricky,vnGWE4iP+3
1944,crogers,_wNiUcX&u2
1945,anthony59,U^07Rg(u#y
1946,shaunjones,!SBjSpg*9P
1947,shawn23,%NF9OlAxo*
1948,ramireztravis,Z#CxTN0g*A
1949,lisacaldwell,%%S92HnV3+
1950,lauren24,MsaHV#@a+5
1951,ramseykevin,n@z41&#kST
1952,osmith,@69KAXvV_V
1953,tuckertracey,Yp4OQd%Hk@
1954,qperez,@IG1Kf!@#&
1955,bergererin,eHV4dcPvY!
1956,lynn55,(J8IFcRp7h
1957,austinstanley,&doe^nLg09
1958,howardjennifer,Ja!5)Vz)@f
1959,tjackson,EFUMc2Vo$f
1960,graybarbara,#6uJ1Kdk72
1961,nicole43,!7tkxK7eP0
1962,joseballard,+u&7QZ5ve0
1963,tami42,(!0QfCd!GM
1964,williamcain,&qe(KSwm9K
1965,vstanley,%v074CWrR(
1966,fsanders,ac34RcFF@!
1967,heather94,^Mi8gW5rh_
1968,mbarker,%X1i03Dy3z
1969,patrickgarrett,63!AjSN$)g
1970,zacharyhebert,)38gL&Lf*e
1971,zperez,E6fFAUmf(p
1972,judy03,X29WDwjgy#
1973,russellgail,L7jJ_$6c+q
1974,tammy12,++Yb(8Cml(
1975,tbailey,(@R6I(nn3G
1976,waguilar,u54CRyZw$^
1977,combsdana,9OII3mGy@(
1978,williamfoster,9x(7AsqMHp
1979,snewton,((5Y^fZ62H
1980,nicholsjeffery,7UWh7JPm&0
1981,roger25,p&s1&Zpx6z
1982,james94,^0FM5yf4fm
1983,chadbest,!kIExemc)3
1984,diazdonna,T(8mVwzzi1
1985,stricklandkarl,%LZ&ITVei5
1986,moonkristina,_3yYB0glAc
1987,kenneth39,!*4YjTq&iq
1988,tbrown,w_7XLlH##7
1989,fbrown,(0Z$9mo@s)
1990,dawn78,069%#TP%@p
1991,angela74,+p*h2Dw!#Z
1992,zachary98,@0mKIct!0P
1993,pateljennifer,x@8GFeJoio
1994,cuevasdylan,%3V6k5pCa8
1995,michaelcastillo,Bj9SfBuq+a
1996,christophercrawford,$sH7nFRjuO
1997,john64,&8#HF3ux2g
1998,daniel13,40Lno^EwN!
1999,lesliegreen,()uY1gEd*8
2000,markstevens,ky15g2Dq^)
